ID,REC.WAV,TEXT,TEXT VALENCE,TEXT AROUSAL,TEXT DOMINANCE,AUDIO VALENCE,AUDIO AROUSAL,AUDIO DOMINANCE,EUCLIDEAN_DISTANCE,GMM_PROB_0,GMM_PROB_1,GMM_COMPONENT,GMM_FINAL_LABEL,GMM_THRESHOLD
subject 31_sadness_sentence 4,subject 31_sadness_sentence 4.wav,I still loved him,0.3123333333333333,-0.3653333333333333,-0.06,0.043526291847229,-0.6264257431030273,-0.3634002208709717,0.4821598967317921,0.9036153561135659,0.09638464388643399,0,consistent,0.8545369739270962
subject 31_sadness_sentence 5,subject 31_sadness_sentence 5.wav,He was my life,0.4823333333333333,0.049,0.4013333333333334,0.0410689115524292,-0.3916340470314026,-0.1729711890220642,0.847760778598992,0.513436387870293,0.48656361212970706,0,consistent,0.8545369739270962
subject 31_surprise_sentence 1,subject 31_surprise_sentence 1.wav,You have never told me that!,-0.012,-0.14275,-0.0455,-0.2639626264572143,0.0981223583221435,0.1777538061141967,0.4139407204894972,0.923434381557298,0.07656561844270204,0,consistent,0.8545369739270962
subject 31_surprise_sentence 2,subject 31_surprise_sentence 2.wav,I didn't expect that!,-0.0206666666666666,0.1326666666666666,-0.082,-0.2856727838516235,0.1725414991378784,0.2687056064605713,0.4413758792831019,0.9164096340209537,0.08359036597904633,0,consistent,0.8545369739270962
subject 31_surprise_sentence 3,subject 31_surprise_sentence 3.wav,"Wahoo, I would never have believed this!",0.1326666666666666,0.0923333333333333,-0.0333333333333333,-0.4169656634330749,-0.1240785121917724,0.0559462308883667,0.5974116049777323,0.8456995730169236,0.15430042698307647,0,consistent,0.8545369739270962
subject 31_surprise_sentence 4,subject 31_surprise_sentence 4.wav,I never saw that coming!,-0.132,-0.04475,-0.0745,-0.1117737889289856,-0.0428933501243591,0.0244574546813964,0.1010204167486482,0.9533802013743656,0.046619798625634194,0,consistent,0.8545369739270962
subject 31_surprise_sentence 5,subject 31_surprise_sentence 5.wav,"Oh my God, that's so weird!",0.012,0.1443333333333333,0.192,-0.0803812146186828,0.1155672073364257,0.1784205436706543,0.0977045569740414,0.9533837217835988,0.04661627821640106,0,consistent,0.8545369739270962
subject 32_anger_sentence 1,subject 32_anger_sentence 1.wav,"What??? No, no, no, listen! I need this money!",0.25,0.0259999999999999,-0.0111999999999999,-0.6595038175582886,0.4509432315826416,0.4681870937347412,1.1124683949939616,0.08275805993443523,0.9172419400655647,1,inconsistent,0.8545369739270962
subject 32_anger_sentence 2,subject 32_anger_sentence 2.wav,I don't care about your coffee! Please serve me!,0.246,-0.1131428571428571,-0.0607142857142857,-0.5912107229232788,0.3448729515075683,0.4275726079940796,1.0719721853288855,0.12116277247586993,0.8788372275241301,1,inconsistent,0.8545369739270962
subject 32_anger_sentence 3,subject 32_anger_sentence 3.wav,I can have you fired you know!,0.17525,0.0444999999999999,-0.04125,-0.2427908778190612,0.3304978609085083,0.4483758211135864,0.7044759730985347,0.7459998434511023,0.2540001565488977,0,consistent,0.8545369739270962
subject 32_anger_sentence 4,subject 32_anger_sentence 4.wav,Is your coffee more important than my money?,0.4425,0.052,0.3265,-0.0145763754844665,0.3359270095825195,0.4249954223632812,0.5470234986022174,0.875788900677553,0.12421109932244707,0,consistent,0.8545369739270962
subject 32_anger_sentence 5,subject 32_anger_sentence 5.wav,"You're getting paid to work, not drink coffee!",0.3251666666666666,0.1145,-0.037,-0.4254152774810791,0.3277392387390136,0.4404367208480835,0.9147622916543808,0.37777084622599233,0.6222291537740077,1,inconsistent,0.8545369739270962
subject 32_disgust_sentence 1,subject 32_disgust_sentence 1.wav,That's horrible! I'll never eat noodles again.,-0.1916,0.1149999999999999,-0.1156,-0.5483959913253784,0.0525836944580078,0.2089753150939941,0.4863623235734203,0.9021141174661512,0.0978858825338488,0,consistent,0.8545369739270962
subject 32_disgust_sentence 2,subject 32_disgust_sentence 2.wav,Something is moving inside my plate,0.0696,-0.0712,-0.112,-0.1465732455253601,0.2249360084533691,0.2839158773422241,0.5396079961558432,0.8795267520391227,0.12047324796087736,0,consistent,0.8545369739270962
subject 32_disgust_sentence 3,subject 32_disgust_sentence 3.wav,Aaaaah a cockroach!!!,-0.624,0.334,-0.608,-0.0396533012390136,0.4280242919921875,0.4430862665176391,1.2062686149856858,0.030656299858218602,0.9693437001417814,1,inconsistent,0.8545369739270962
subject 32_disgust_sentence 4,subject 32_disgust_sentence 4.wav,"Eeeek, this is disgusting!!!",-0.301,0.1679999999999999,-0.191,-1.0,0.4154798984527588,0.5422725677490234,1.042849921489873,0.15614079707642245,0.8438592029235776,1,inconsistent,0.8545369739270962
subject 32_disgust_sentence 5,subject 32_disgust_sentence 5.wav,That's gross!,-0.385,0.1134999999999999,-0.319,-0.2550246715545654,0.0089479684829711,0.178349494934082,0.5245771949008294,0.8866275777830499,0.11337242221695004,0,consistent,0.8545369739270962
subject 32_fear_sentence 1,subject 32_fear_sentence 1.wav,"Oh my god, there is someone in the house!",0.1676,-0.184,0.1636,-0.2653751969337463,-0.0381046533584594,0.0590052604675293,0.4687142336961158,0.9081771494192886,0.0918228505807113,0,consistent,0.8545369739270962
subject 32_fear_sentence 2,subject 32_fear_sentence 2.wav,Someone is climbing up the stairs,0.1995,0.111,0.055,-0.1891317963600158,0.0933237075805664,0.1400966644287109,0.3982318002779321,0.9269679223830021,0.07303207761699787,0,consistent,0.8545369739270962
subject 32_fear_sentence 3,subject 32_fear_sentence 3.wav,Please don't kill me...,-0.174,0.238,0.1339999999999999,-0.7356772422790527,-0.0634787678718566,0.0828667879104614,0.6395196457891879,0.8131006036763027,0.1868993963236974,0,consistent,0.8545369739270962
subject 32_fear_sentence 4,subject 32_fear_sentence 4.wav,I'm not alone! Go away!,-0.2653333333333333,-0.356,-0.3253333333333333,-0.2495195865631103,0.297523021697998,0.3423571586608886,0.9344265661761124,0.3384473882604323,0.6615526117395676,1,inconsistent,0.8545369739270962
subject 32_fear_sentence 5,subject 32_fear_sentence 5.wav,I have nothing to give you! Please don't hurt me!,0.0255714285714285,-0.1645714285714285,-0.0431428571428571,-0.4887582063674927,0.2658088207244873,0.3241255283355713,0.7646229131620044,0.6623990490569076,0.3376009509430924,0,consistent,0.8545369739270962
subject 32_happiness_sentence 1,subject 32_happiness_sentence 1.wav,"That's great, I'm rich now!!!",0.4765,0.12425,0.3655,1.0,0.631110668182373,0.6866228580474854,0.7962913266580687,0.6097633685984896,0.39023663140151044,0,consistent,0.8545369739270962
subject 32_happiness_sentence 2,subject 32_happiness_sentence 2.wav,I won: this is great! I'm so happy!,0.47525,0.2,0.2645,0.9778571128845216,0.729851245880127,0.7193548679351807,0.8603773611428696,0.48832163761935365,0.5116783623806462,1,inconsistent,0.8545369739270962
subject 32_happiness_sentence 3,subject 32_happiness_sentence 3.wav,Wahoo... This is so great.,0.4195,0.3325,0.167,0.639911413192749,0.5811798572540283,0.6941595077514648,0.6231532789629494,0.8266797329012079,0.17332026709879209,0,consistent,0.8545369739270962
subject 32_happiness_sentence 4,subject 32_happiness_sentence 4.wav,I'm so lucky!,0.92,0.22,0.586,0.1555049419403076,0.4522652626037597,0.5557684898376465,0.7995710038619349,0.603993990476337,0.3960060095236632,0,consistent,0.8545369739270962
subject 32_happiness_sentence 5,subject 32_happiness_sentence 5.wav,I'm so excited!,0.816,0.862,0.418,0.9616003036499025,0.5180315971374512,0.5566577911376953,0.3984215024743786,0.9269272102168108,0.07307278978318928,0,consistent,0.8545369739270962
subject 32_sadness_sentence 1,subject 32_sadness_sentence 1.wav,Life won't be the same now,0.304,-0.2235,0.18,-0.2795798182487488,-0.6374756097793579,-0.3807297945022583,0.9090429649922926,0.3893629013662573,0.6106370986337426,1,inconsistent,0.8545369739270962
subject 32_sadness_sentence 2,subject 32_sadness_sentence 2.wav,"Oh no, tell me this is not true, please!",0.1856,-0.1384,0.0748,-0.6394329071044922,-0.2426469922065735,-0.0861390233039856,0.8470230825729885,0.5148910445022064,0.4851089554977936,0,consistent,0.8545369739270962
subject 32_sadness_sentence 3,subject 32_sadness_sentence 3.wav,Everything was so perfect! I just don't understand!,0.4083333333333334,-0.0495,0.2508333333333333,-0.0255610942840576,-0.0625592470169067,0.1160492897033691,0.4545345494759623,0.9126126383574965,0.08738736164250349,0,consistent,0.8545369739270962
subject 32_sadness_sentence 4,subject 32_sadness_sentence 4.wav,I still loved her,0.4684999999999999,-0.548,-0.1085,-0.1076443791389465,-0.3897701501846313,-0.121919572353363,0.5976279075713778,0.845550906078232,0.15444909392176784,0,consistent,0.8545369739270962
subject 32_sadness_sentence 5,subject 32_sadness_sentence 5.wav,She was my life,0.418,0.0735,0.324,-0.3727030158042907,-0.2361210584640503,0.0311301946640014,0.8982478399216693,0.41135025508548645,0.5886497449145136,1,inconsistent,0.8545369739270962
subject 32_surprise_sentence 1,subject 32_surprise_sentence 1.wav,You have never told me that!,-0.012,-0.14275,-0.0455,-0.403502881526947,0.0920913219451904,0.2367584705352783,0.5367446291541089,0.8809276429911713,0.11907235700882865,0,consistent,0.8545369739270962
subject 32_surprise_sentence 2,subject 32_surprise_sentence 2.wav,I didn't expect that!,-0.0206666666666666,0.1326666666666666,-0.082,-0.4516367316246032,0.1014741659164428,0.1532385349273681,0.4919810334836856,0.9000482780749769,0.09995172192502301,0,consistent,0.8545369739270962
subject 32_surprise_sentence 3,subject 32_surprise_sentence 3.wav,"Wahoo, I would never have believed this!",0.1326666666666666,0.0923333333333333,-0.0333333333333333,-0.586491584777832,-0.1313174962997436,0.063244342803955,0.7592993689871942,0.6706755944032646,0.3293244055967353,0,consistent,0.8545369739270962
subject 32_surprise_sentence 4,subject 32_surprise_sentence 4.wav,I never saw that coming!,-0.132,-0.04475,-0.0745,-0.3611008524894714,-0.4174313545227051,-0.2050464153289795,0.4565314437971683,0.9120101974794567,0.08798980252054332,0,consistent,0.8545369739270962
subject 32_surprise_sentence 5,subject 32_surprise_sentence 5.wav,"Oh my God, that's so weird!",0.012,0.1443333333333333,0.192,-0.1960956454277038,-0.1208219528198242,0.0450352430343627,0.367708802193943,0.9329444958202285,0.06705550417977146,0,consistent,0.8545369739270962
subject 33_anger_sentence 1,subject 33_anger_sentence 1.wav,"What??? No, no, no, listen! I need this money!",0.25,0.0259999999999999,-0.0111999999999999,-0.4819094538688659,0.4800105094909668,0.4893289804458618,0.9961657751885692,0.22545239647153317,0.7745476035284667,1,inconsistent,0.8545369739270962
subject 33_anger_sentence 2,subject 33_anger_sentence 2.wav,I don't care about your coffee! Please serve me!,0.246,-0.1131428571428571,-0.0607142857142857,-0.5105079412460327,0.1423975229263305,0.2638368606567383,0.861938859563114,0.485185730273762,0.514814269726238,1,inconsistent,0.8545369739270962
subject 33_anger_sentence 3,subject 33_anger_sentence 3.wav,I can have you fired you know!,0.17525,0.0444999999999999,-0.04125,-0.1748282313346862,0.2296370267868042,0.330543041229248,0.5431947645627425,0.8777388334399086,0.12226116656009141,0,consistent,0.8545369739270962
subject 33_anger_sentence 4,subject 33_anger_sentence 4.wav,Is your coffee more important than my money?,0.4425,0.052,0.3265,-0.1268605589866638,0.3044767379760742,0.3407011032104492,0.6229908672533164,0.8268084697349712,0.17319153026502884,0,consistent,0.8545369739270962
subject 33_anger_sentence 5,subject 33_anger_sentence 5.wav,"You're getting paid to work, not drink coffee!",0.3251666666666666,0.1145,-0.037,-0.4623544812202453,-0.1553359031677246,0.01650071144104,0.8341842117495143,0.5399182874121408,0.4600817125878592,0,consistent,0.8545369739270962
subject 33_disgust_sentence 1,subject 33_disgust_sentence 1.wav,That's horrible! I'll never eat noodles again.,-0.1916,0.1149999999999999,-0.1156,-0.104592740535736,0.1639473438262939,0.2519874572753906,0.3809024079909686,0.930496745966525,0.06950325403347495,0,consistent,0.8545369739270962
subject 33_disgust_sentence 2,subject 33_disgust_sentence 2.wav,Something is moving inside my plate,0.0696,-0.0712,-0.112,-0.1139223575592041,-0.0328320264816284,0.0132719278335571,0.2254897182115644,0.9493743664896679,0.050625633510332196,0,consistent,0.8545369739270962
subject 33_disgust_sentence 3,subject 33_disgust_sentence 3.wav,Aaaaah a cockroach!!!,-0.624,0.334,-0.608,0.0773630142211914,0.1362028121948242,0.1241050958633422,1.032962572705393,0.1694740311949871,0.830525968805013,1,inconsistent,0.8545369739270962
subject 33_disgust_sentence 4,subject 33_disgust_sentence 4.wav,"Eeeek, this is disgusting!!!",-0.301,0.1679999999999999,-0.191,-0.5106213092803955,-0.1724335551261901,-0.0384033918380737,0.4279273578340234,0.9199963280246731,0.08000367197532687,0,consistent,0.8545369739270962
subject 33_disgust_sentence 5,subject 33_disgust_sentence 5.wav,That's gross!,-0.385,0.1134999999999999,-0.319,-0.5671199560165405,-0.2781332731246948,-0.1095328330993652,0.4800216588938533,0.9043651123393133,0.0956348876606866,0,consistent,0.8545369739270962
subject 33_fear_sentence 1,subject 33_fear_sentence 1.wav,"Oh my god, there is someone in the house!",0.1676,-0.184,0.1636,-0.3106910586357116,0.046869158744812,0.0633625984191894,0.540472424741614,0.8790992455242393,0.12090075447576062,0,consistent,0.8545369739270962
subject 33_fear_sentence 2,subject 33_fear_sentence 2.wav,Someone is climbing up the stairs,0.1995,0.111,0.055,-0.2858647108078003,-0.2037012577056884,-0.1341391801834106,0.6085962648419183,0.8377702101387997,0.16222978986120018,0,consistent,0.8545369739270962
subject 33_fear_sentence 3,subject 33_fear_sentence 3.wav,Please don't kill me...,-0.174,0.238,0.1339999999999999,-0.8204697370529175,0.0490440130233764,0.109830617904663,0.673952257189223,0.7803221404514932,0.2196778595485067,0,consistent,0.8545369739270962
subject 33_fear_sentence 4,subject 33_fear_sentence 4.wav,I'm not alone! Go away!,-0.2653333333333333,-0.356,-0.3253333333333333,-0.6230765581130981,0.3634682893753052,0.3779979944229126,1.0678435236006336,0.12573489262060994,0.8742651073793901,1,inconsistent,0.8545369739270962
subject 33_fear_sentence 5,subject 33_fear_sentence 5.wav,I have nothing to give you! Please don't hurt me!,0.0255714285714285,-0.1645714285714285,-0.0431428571428571,-0.3748632073402405,-0.1465610265731811,0.0126898288726806,0.4047092302450724,0.9255511503606787,0.07444884963932143,0,consistent,0.8545369739270962
subject 33_happiness_sentence 1,subject 33_happiness_sentence 1.wav,"That's great, I'm rich now!!!",0.4765,0.12425,0.3655,1.0,0.5307919979095459,0.6234257221221924,0.7112343665744363,0.7376833200519293,0.2623166799480707,0,consistent,0.8545369739270962
subject 33_happiness_sentence 2,subject 33_happiness_sentence 2.wav,I won: this is great! I'm so happy!,0.47525,0.2,0.2645,0.6380586624145508,0.0474016666412353,0.1461031436920166,0.2526078531730578,0.9473919371415261,0.0526080628584739,0,consistent,0.8545369739270962
subject 33_happiness_sentence 3,subject 33_happiness_sentence 3.wav,Wahoo... This is so great.,0.4195,0.3325,0.167,0.8499925136566162,0.3328601121902466,0.4310870170593261,0.5050404801344881,0.8949758863942788,0.10502411360572118,0,consistent,0.8545369739270962
subject 33_happiness_sentence 4,subject 33_happiness_sentence 4.wav,I'm so lucky!,0.92,0.22,0.586,-0.0225794911384582,-0.012982964515686,0.0459125041961669,1.1110498017609327,0.08391491050856802,0.9160850894914319,1,inconsistent,0.8545369739270962
subject 33_happiness_sentence 5,subject 33_happiness_sentence 5.wav,I'm so excited!,0.816,0.862,0.418,0.8852493762969971,0.2817163467407226,0.3913288116455078,0.5850093560326171,0.8539267550643772,0.14607324493562274,0,consistent,0.8545369739270962
subject 33_sadness_sentence 1,subject 33_sadness_sentence 1.wav,Life won't be the same now,0.304,-0.2235,0.18,-0.3088738322257995,-0.7124385833740234,-0.433499813079834,0.9955186051440352,0.2265227971080278,0.7734772028919722,1,inconsistent,0.8545369739270962
subject 33_sadness_sentence 2,subject 33_sadness_sentence 2.wav,"Oh no, tell me this is not true, please!",0.1856,-0.1384,0.0748,-0.6088727712631226,-0.3288854360580444,-0.1384655833244323,0.8443659719928555,0.5201164675957606,0.4798835324042395,0,consistent,0.8545369739270962
subject 33_sadness_sentence 3,subject 33_sadness_sentence 3.wav,Everything was so perfect! I just don't understand!,0.4083333333333334,-0.0495,0.2508333333333333,0.2243328094482422,-0.2559298276901245,-0.0117231607437133,0.3813205726579576,0.9304158910978959,0.06958410890210409,0,consistent,0.8545369739270962
subject 33_sadness_sentence 4,subject 33_sadness_sentence 4.wav,I still loved him,0.3123333333333333,-0.3653333333333333,-0.06,0.0110338926315307,-0.5442909598350525,-0.2724651098251343,0.4098153339534213,0.9243948100138193,0.07560518998618064,0,consistent,0.8545369739270962
subject 33_sadness_sentence 5,subject 33_sadness_sentence 5.wav,He was my life,0.4823333333333333,0.049,0.4013333333333334,0.0290721654891967,-0.5271669626235962,-0.230846107006073,0.9680211257416732,0.27445965629267277,0.7255403437073272,1,inconsistent,0.8545369739270962
subject 33_surprise_sentence 1,subject 33_surprise_sentence 1.wav,You have never told me that!,-0.012,-0.14275,-0.0455,-0.5009572505950928,0.0749573707580566,0.1562235355377197,0.571986081108392,0.8619639358948454,0.13803606410515457,0,consistent,0.8545369739270962
subject 33_surprise_sentence 2,subject 33_surprise_sentence 2.wav,I didn't expect that!,-0.0206666666666666,0.1326666666666666,-0.082,-0.3550322651863098,0.0606824159622192,0.1677217483520507,0.4234891231459019,0.9211184859959156,0.07888151400408441,0,consistent,0.8545369739270962
subject 33_surprise_sentence 3,subject 33_surprise_sentence 3.wav,"Wahoo, I would never have believed this!",0.1326666666666666,0.0923333333333333,-0.0333333333333333,-0.4486544728279114,0.1179621219635009,0.2176015377044677,0.6336871558842598,0.8180796487815037,0.18192035121849634,0,consistent,0.8545369739270962
subject 33_surprise_sentence 4,subject 33_surprise_sentence 4.wav,I never saw that coming!,-0.132,-0.04475,-0.0745,-0.4762282967567444,-0.2378250360488891,-0.0562516450881958,0.3951001041385794,0.9276333321129016,0.07236666788709857,0,consistent,0.8545369739270962
subject 33_surprise_sentence 5,subject 33_surprise_sentence 5.wav,"Oh my God, that's so weird!",0.012,0.1443333333333333,0.192,-0.2784554958343506,0.0342264175415039,0.0776814222335815,0.3309934518810065,0.9387892528672562,0.0612107471327438,0,consistent,0.8545369739270962
subject 34_anger_sentence 1,subject 34_anger_sentence 1.wav,"What??? No, no, no, listen! I need this money!",0.25,0.0259999999999999,-0.0111999999999999,-0.2753178477287292,0.6624667644500732,0.6161553859710693,1.03664051806728,0.16442785543773403,0.8355721445622661,1,inconsistent,0.8545369739270962
subject 34_anger_sentence 2,subject 34_anger_sentence 2.wav,I don't care about your coffee! Please serve me!,0.246,-0.1131428571428571,-0.0607142857142857,-0.290747582912445,0.1873514652252197,0.2501345872879028,0.6892182726716787,0.7638071980675334,0.2361928019324667,0,consistent,0.8545369739270962
subject 34_anger_sentence 3,subject 34_anger_sentence 3.wav,I can have you fired you know!,0.17525,0.0444999999999999,-0.04125,-0.1586394906044006,-0.2118068933486938,-0.0096983313560485,0.4221029771375019,0.9214629241769136,0.07853707582308649,0,consistent,0.8545369739270962
subject 34_anger_sentence 4,subject 34_anger_sentence 4.wav,Is your coffee more important than my money?,0.4425,0.052,0.3265,0.0884709358215332,-0.191470205783844,-0.0479699373245239,0.5699491673362995,0.8631678030190855,0.1368321969809145,0,consistent,0.8545369739270962
subject 34_anger_sentence 5,subject 34_anger_sentence 5.wav,"You're getting paid to work, not drink coffee!",0.3251666666666666,0.1145,-0.037,-0.0627548694610595,-0.2048926353454589,-0.049808382987976,0.5026517963554679,0.89593284764491,0.10406715235509009,0,consistent,0.8545369739270962
subject 34_disgust_sentence 1,subject 34_disgust_sentence 1.wav,That's horrible! I'll never eat noodles again.,-0.1916,0.1149999999999999,-0.1156,-0.4025340676307678,-0.3272799253463745,-0.1495972871780395,0.4911827855158626,0.9003459317564945,0.0996540682435055,0,consistent,0.8545369739270962
subject 34_disgust_sentence 2,subject 34_disgust_sentence 2.wav,Something is moving inside my plate,0.0696,-0.0712,-0.112,0.2722554206848144,-0.2114914059638977,-0.0674903392791748,0.2504635862111481,0.947565322045572,0.05243467795442797,0,consistent,0.8545369739270962
subject 34_disgust_sentence 3,subject 34_disgust_sentence 3.wav,Aaaaah a cockroach!!!,-0.624,0.334,-0.608,0.3756893873214721,0.109731912612915,0.2064824104309082,1.3088378979250197,0.008959229595958958,0.9910407704040411,1,inconsistent,0.8545369739270962
subject 34_disgust_sentence 4,subject 34_disgust_sentence 4.wav,"Eeeek, this is disgusting!!!",-0.301,0.1679999999999999,-0.191,-0.1084083914756774,-0.3523527383804321,-0.2166424393653869,0.5554421974522711,0.8713466002950842,0.12865339970491577,0,consistent,0.8545369739270962
subject 34_disgust_sentence 5,subject 34_disgust_sentence 5.wav,That's gross!,-0.385,0.1134999999999999,-0.319,-0.2493032217025756,-0.7830802202224731,-0.4980171918869018,0.92429262786498,0.35859092712529944,0.6414090728747005,1,inconsistent,0.8545369739270962
subject 34_fear_sentence 1,subject 34_fear_sentence 1.wav,"Oh my god, there is someone in the house!",0.1676,-0.184,0.1636,0.1384154558181762,-0.5650843977928162,-0.3274569511413574,0.622265204815808,0.827382263873027,0.17261773612697298,0,consistent,0.8545369739270962
subject 34_fear_sentence 2,subject 34_fear_sentence 2.wav,Someone is climbing up the stairs,0.1995,0.111,0.055,-0.3754808306694031,-0.6170485019683838,-0.4192379713058471,1.0419017373456914,0.1573873355215313,0.8426126644784686,1,inconsistent,0.8545369739270962
subject 34_fear_sentence 3,subject 34_fear_sentence 3.wav,Please don't kill me...,-0.174,0.238,0.1339999999999999,-0.1959626078605651,-0.2696385383605957,-0.1493705511093139,0.5817887168112795,0.8559702132481176,0.1440297867518823,0,consistent,0.8545369739270962
subject 34_fear_sentence 4,subject 34_fear_sentence 4.wav,I'm not alone! Go away!,-0.2653333333333333,-0.356,-0.3253333333333333,-0.3998029828071594,-0.3691948652267456,-0.2566999197006225,0.1515478029033889,0.9526855873684393,0.0473144126315605,0,consistent,0.8545369739270962
subject 34_fear_sentence 5,subject 34_fear_sentence 5.wav,I have nothing to give you! Please don't hurt me!,0.0255714285714285,-0.1645714285714285,-0.0431428571428571,-0.2333421111106872,-0.2640210390090942,-0.1341331005096435,0.2919001035198052,0.9436637978915399,0.05633620210846012,0,consistent,0.8545369739270962
subject 34_happiness_sentence 1,subject 34_happiness_sentence 1.wav,"That's great, I'm rich now!!!",0.4765,0.12425,0.3655,0.7897435426712036,0.2219130992889404,0.2677409648895263,0.3423688463246305,0.9371206412471167,0.06287935875288324,0,consistent,0.8545369739270962
subject 34_happiness_sentence 2,subject 34_happiness_sentence 2.wav,I won: this is great! I'm so happy!,0.47525,0.2,0.2645,0.5128638744354248,-0.080464482307434,0.0023362636566162,0.3857524517608982,0.9295461899563652,0.07045381004363475,0,consistent,0.8545369739270962
subject 34_happiness_sentence 3,subject 34_happiness_sentence 3.wav,Wahoo... This is so great.,0.4195,0.3325,0.167,0.5767138004302979,-0.4625738263130188,-0.1438509821891784,0.868036232804679,0.47289278244573457,0.5271072175542654,1,inconsistent,0.8545369739270962
subject 34_happiness_sentence 4,subject 34_happiness_sentence 4.wav,I'm so lucky!,0.92,0.22,0.586,-0.0674448609352111,-0.6707961559295654,-0.4938696026802063,1.7130917966060533,2.210923711796899e-05,0.9999778907628819,1,inconsistent,0.8545369739270962
subject 34_happiness_sentence 5,subject 34_happiness_sentence 5.wav,I'm so excited!,0.816,0.862,0.418,1.0,0.5036354064941406,0.493579626083374,0.4098700547216428,0.924382225111786,0.07561777488821388,0,consistent,0.8545369739270962
subject 34_sadness_sentence 1,subject 34_sadness_sentence 1.wav,Life won't be the same now,0.304,-0.2235,0.18,-0.3328146934509277,-0.7244102954864502,-0.4828032851219177,1.046781864902009,0.15104441486502448,0.8489555851349756,1,inconsistent,0.8545369739270962
subject 34_sadness_sentence 2,subject 34_sadness_sentence 2.wav,"Oh no, tell me this is not true, please!",0.1856,-0.1384,0.0748,-0.3232900500297546,-0.5422481894493103,-0.4020482301712036,0.8058825458825755,0.5927337283880576,0.4072662716119425,0,consistent,0.8545369739270962
subject 34_sadness_sentence 3,subject 34_sadness_sentence 3.wav,Everything was so perfect! I just don't understand!,0.4083333333333334,-0.0495,0.2508333333333333,0.2905691862106323,-0.3105340003967285,-0.0462339520454406,0.4126210316415903,0.9237442003652182,0.07625579963478182,0,consistent,0.8545369739270962
subject 34_sadness_sentence 4,subject 34_sadness_sentence 4.wav,I still loved her,0.4684999999999999,-0.548,-0.1085,0.1628351211547851,-0.6594434976577759,-0.4375424981117248,0.4627306310298281,0.9100941339018548,0.0899058660981453,0,consistent,0.8545369739270962
subject 34_sadness_sentence 5,subject 34_sadness_sentence 5.wav,She was my life,0.418,0.0735,0.324,-0.1035355925559997,-0.7628484964370728,-0.5353931188583374,1.3076829564295585,0.0090908507820006,0.9909091492179993,1,inconsistent,0.8545369739270962
subject 34_surprise_sentence 1,subject 34_surprise_sentence 1.wav,You have never told me that!,-0.012,-0.14275,-0.0455,0.2436890602111816,-0.173520803451538,-0.0518765449523925,0.2576128843483188,0.9469756713827786,0.053024328617221374,0,consistent,0.8545369739270962
subject 34_surprise_sentence 2,subject 34_surprise_sentence 2.wav,I didn't expect that!,-0.0206666666666666,0.1326666666666666,-0.082,-0.2045703530311584,-0.6210454702377319,-0.4060716032981872,0.8407882939478295,0.5271158578671433,0.4728841421328568,0,consistent,0.8545369739270962
subject 34_surprise_sentence 3,subject 34_surprise_sentence 3.wav,"Wahoo, I would never have believed this!",0.1326666666666666,0.0923333333333333,-0.0333333333333333,-0.4218032956123352,-0.6514581441879272,-0.3568122386932373,0.9824974826002248,0.24864307926204735,0.7513569207379527,1,inconsistent,0.8545369739270962
subject 34_surprise_sentence 4,subject 34_surprise_sentence 4.wav,I never saw that coming!,-0.132,-0.04475,-0.0745,-0.0915043950080871,-0.2589056491851806,-0.1341780424118042,0.2259734604941303,0.9493428903459552,0.050657109654044886,0,consistent,0.8545369739270962
subject 34_surprise_sentence 5,subject 34_surprise_sentence 5.wav,"Oh my God, that's so weird!",0.012,0.1443333333333333,0.192,0.4498510360717773,-0.1670631766319275,-0.037890613079071,0.5844065453000545,0.8543120841733715,0.1456879158266286,0,consistent,0.8545369739270962
subject 35_anger_sentence 1,subject 35_anger_sentence 1.wav,"What??? No, no, no, listen! I need this money!",0.25,0.0259999999999999,-0.0111999999999999,-0.3968392610549927,-0.021661639213562,0.1130390167236328,0.6603847323879829,0.7939529407743994,0.2060470592256006,0,consistent,0.8545369739270962
subject 35_anger_sentence 2,subject 35_anger_sentence 2.wav,I don't care about your coffee! Please serve me!,0.246,-0.1131428571428571,-0.0607142857142857,-0.3981104493141174,0.306452989578247,0.371016263961792,0.881663321809886,0.4452101672299714,0.5547898327700287,1,inconsistent,0.8545369739270962
subject 35_anger_sentence 3,subject 35_anger_sentence 3.wav,I can have you fired you know!,0.17525,0.0444999999999999,-0.04125,-0.3755444884300232,-0.0350012183189392,0.1060595512390136,0.5756692766557254,0.8597511337958,0.14024886620419996,0,consistent,0.8545369739270962
subject 35_anger_sentence 4,subject 35_anger_sentence 4.wav,Is your coffee more important than my money?,0.4425,0.052,0.3265,-0.1966650485992431,0.1188966035842895,0.2231416702270507,0.6509147864778,0.8029081667428836,0.1970918332571165,0,consistent,0.8545369739270962
subject 35_anger_sentence 5,subject 35_anger_sentence 5.wav,"You're getting paid to work, not drink coffee!",0.3251666666666666,0.1145,-0.037,-0.1730099320411682,0.1630074977874755,0.337749719619751,0.6252761415541065,0.8249863864443368,0.17501361355566317,0,consistent,0.8545369739270962
subject 35_disgust_sentence 1,subject 35_disgust_sentence 1.wav,That's horrible! I'll never eat noodles again.,-0.1916,0.1149999999999999,-0.1156,-0.2401872277259826,-0.0151563882827758,0.1354850530624389,0.2869583732534754,0.9441930690187196,0.055806930981280575,0,consistent,0.8545369739270962
